,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage ,Event Source,Event Souce ID
4414,UEI-IMD-FL-2014-0008,20140815,20140831,17.0,flood (brahmaputra and its tributaries),,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhubri, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup (Metro), Kokrajhar, Lakhimpur, Morigaon, Nagaon, Sibsagar and Sonitpur ",Assam,,,,,,,,,20 persons died.,"i) Extensive damage to the crops about 73,772,03 ha. crop land affected. ii) About 16,26,304 population affected. iii) About 430 sq. km. area of Kaziranga National Park and Pobitora wildlife sanctuary inundated. ",IMD,
4415,UEI-IMD-FL-2014-0009,20140922,20140930,9.0,flood (brahmaputra and its tributaries),,"Barpeta, Darrang, Dhemaji, Dhubri, Goalpara, Kamrup (Metro), Kokrajhar, Lakhimpur, Morigaon, Nagaon, Sonitpur and Udalguri. ",Assam,,,,,45,,,,More than 45 people including 3 died in a landslide in Guwahati.,"i) Extensive damage to the crops about 1,60,128,34 ha. reported. ii) About 3,11,001 population affected. iii) More than 2,500 villages marooned. ",IMD,
4416,UEI-IMD-FL-2014-0010,20140814,20140827,14.0,flood (gandaki and kosi),,"Darbhanga, East Champaran, Madhubani, Muzaffarpur, Nalanda, Nawada, Saharsa, Supaul and West Champaran ",Bihar,,,,,19,4,,,"19 persons died including 5 died in wall collapse, 4 swept away and other drowned.",i) Number of villages inundated. ii) About 4 lakh people badly affected. iii) Thousands of people shifted to the safer places. iv) Damage to many kachcha houses reported.,IMD,
4417,UEI-IMD-FL-2014-0011,20140914,20140920,7.0,heavy rains ,,"Banka, Begusarai, Bhagalpur, Gaya, Khagaria and Kishanganj ",Bihar,,,,,28,,,,28 persons died.,i) Damage to the crops reported. ii) Number of villages inundated. iii) Many people shifted to safer places. iv) Damage to many kachcha houses reported. ,IMD,
4418,UEI-IMD-FL-2014-0012,20141014,20141014,1.0,heavy rains ,,"Madhubani, Muzaffarpur, Sheohar and Sitamarhi ",Bihar,,,,,1,,,,One person died. ,Damage to several houses reported.,IMD,
4419,UEI-IMD-FL-2014-0013,20140722,20140723,2.0,heavy rains ,,Bilaspur and Durg ,Chhattisgarh,,,,,3,,,,3 persons died. ,About 250 villages affected badly.,IMD,
4420,UEI-IMD-FL-2014-0014,20140730,20140730,1.0,heavy rains,,Jagadalpur ,Chhattisgarh,,,,,,,,,,Normal life paralysed.,IMD,
4421,UEI-IMD-FL-2014-0015,20141013,20141015,3.0,heavy rains ,,"Bastar, Durg, Mahasamund, Mungeli, Jagadalpur, Raipur and Surguja",Chhattisgarh,,,,,6,,,,6 persons died due to tree fell and house collapse incidents. ,i) Damage to several houses reported. ii) Trees/electric poles uprooted. iii) Normal life paralysed.,IMD,
4422,UEI-IMD-FL-2014-0016,20140715,20140718,4.0,heavy rains,,"Kangra, Kullu, Mandi and Sirmaur and Una (Himachal Pradesh) ",Himachal Pradesh,,,,,1,1,,,One person died while other drowned in Sirmaur. ,i) Damage to the crops reported. ii) Power generations shut down in Kullu. iii) Landslides reported at various places including Kumarhatti-Nahan NH. ,IMD,
4423,UEI-IMD-FL-2014-0017,20140723,20140730,8.0,heavy rains,,"Kangra, Kullu, Mandi and Shimla ",Himachal Pradesh,,,,,3,,,,3 persons died due to landslide in Kangra. ,i) Landslides reported at many places. ii) Damage to the crops and apple orchards reported. ,IMD,
4424,UEI-IMD-FL-2014-0018,20140806,20140808,3.0,heavy rains ,,Bilaspur and Mandi ,Himachal Pradesh,,,,,1,4,,,4 persons washed away in their car while other died in Mandi. ,"i) Damage to the crops reported. ii) Landslides reported. iii) NH-72 , Kangra –Chadigarh and Dharamsala – Hosiarpur roads blocked due to landslide.",IMD,
4425,UEI-IMD-FL-2014-0019,20140813,20140815,3.0,heavy rains ,,Hamirur and Mandi ,Himachal Pradesh,,,,,9,4,,,9 persons died in different incidents while 4 others washed away. ,"i) Extensive damage to the maize and tomato crops reported. ii) Landslides reported at many places causing damages to the houses and blocking NH Shimla-Kangra, Chandigarh-Manali and Dharamshala-Hoshiarpur. ",IMD,
4426,UEI-IMD-FL-2014-0020,20140122,20140122,1.0,heavy rains,,Udhampur,Jammu and Kashmir,,,,,2,,,,2 persons buried alive in a house collapse in Kud area.,,IMD,
4427,UEI-IMD-FL-2014-0021,20140724,20140724,1.0,heavy rains ,,Jammu ,Jammu and Kashmir,,,,,,,,,Many cattle heads,"i) Damage to the standing crops reported. ii) Many houses, shops and structures damaged.",IMD,
4428,UEI-IMD-FL-2014-0022,20140731,20140731,1.0,heavy rains ,,Pulwama ,Jammu and Kashmir,,,,,,,,,,"A masjid, some houses and cow shed damaged in a village Gundbal. ",IMD,
4429,UEI-IMD-FL-2014-0023,20140908,20140914,7.0,"flood (jehlum,chenab, tawi)",,"Most parts of Jammu & Kashmir (Worst affected districts Anantanag, Budgaum, Baramulla, Ganderbal, Kulgam, Poonch, Pulwama, Rajouri, Reasi and Srinagar. ",Jammu and Kashmir,,,,,200,63,,"2,500","i) More than 200 people died including a bus carrying 63 passengers washed away in flash flood in Rajouri. ii) About 2,500 livestock perished. ",i) Extensive damage to agricultural land and infrastructure reported. ii) River Jhelum had breached embankments in several parts. iii) About 2600 villages submerged. iv) Extensive damage to lakhs of houses reported. v) Massive landslides reported. vi) Thousands of Vaishnavdevi pilgrims stranded. vii)Many major and minor roads cut off and number of bridges washed away. viii)Thousands of people shifted to safer places. ix) More than 4 lakh people stranded for many days. x) NH Jammu- Srinagar closed due to massive landslides at various places. ,IMD,
4430,UEI-IMD-FL-2014-0024,20141109,20141109,1.0,heavy rains (cloudburst) ,,Anantanag ,Jammu and Kashmir,,,,,,14,,,"14 persons injured in Patti Samdal village, Kokernag.",Damage to the property worth lakhs of rupees reported.,IMD,
4431,UEI-IMD-FL-2014-0025,20141012,20141014,3.0,heavy rains ,,Parts of Jharkhand ,Jharkhand,,,,,,,,,Several persons injured. ,About 300 houses damaged. Many people shifted to safer places. ,IMD,
4432,UEI-IMD-FL-2014-0026,20140308,20140310,3.0,heavy rains,,Belguam and Bijapur ,Karnataka,,,,,4,,,,Belguam : One woman died when a tree fell on her and other due to wall collapse. Bijapur: One person and a child died in Sindagi Tehsil due to wall collapse. ,,IMD,
4433,UEI-IMD-FL-2014-0027,20140519,20140520,2.0,heavy rains ,,Chamarajnagar and Shimoga ,Karnataka,,,,,5,,,,5 persons including one woman died due to house collapse. ,,IMD,
4434,UEI-IMD-FL-2014-0028,20140602,20140606,5.0,heavy rains ,,"Bellary, Gadag and Koppal ",Karnataka,,,,,1,,,,One woman died due to house collapse in Sandur Tehsil. One boy died in Gadag city and 3 others died when a tree and electric pole fell on them in Ganavathy town resp. ,,IMD,
4435,UEI-IMD-FL-2014-0029,20140628,20140629,2.0,heavy rains ,,Banglore & Gadag ,Karnataka,,,,,2,,,,2 women died due to house collapse. ,,IMD,
4436,UEI-IMD-FL-2014-0030,20140704,20140709,6.0,heavy rains ,,"Banglore Rural, Gadag, Haveri and Kolar ",Karnataka,,,,,4,1,,,4 persons died due to house collapse and other swept away. ,,IMD,
4437,UEI-IMD-FL-2014-0031,20140731,20140731,1.0,heavy rains ,,Haveri and Uttara Kannada ,Karnataka,,,,,2,1,,,One man and a girl died in house collapse in Ranebennur town and other swept away in canal in Mundagod Tehsil resp. ,,IMD,
4438,UEI-IMD-FL-2014-0032,20140801,20140808,8.0,heavy rains ,,"Chickmagalur, Dakshina Kannada, Dharwad, Raichur and Uttara Kannada. ",Karnataka,,,,,4,3,,,"One person swept away in Koppa Tehsil, 4 persons died due to wall collapse in Karkala & Hubli Tehsil, other swept away in Krishna river in Devadurga Tehsil and 2 persons swept away in Honavar and Joida Tehsil resp. ",,IMD,
4439,UEI-IMD-FL-2014-0033,20140823,20140831,9.0,heavy rains ,,"Bidar, Bijapur, Chamarajanagar, Gadag, Gulbarga, Raichur, Tumkur and Yadgir. ",Karnataka,,,,,9,6,,,"2 persons died, 6 persons swept away, 7 others died due to house collapse. ",,IMD,
4440,UEI-IMD-FL-2014-0034,20140901,20140901,1.0,heavy rains ,,Chitradurga ,Karnataka,,,,,1,,,,One woman died due to house collapse. ,"i) 12,310 houses damaged. ii) Crops in 0.228 m. ha. damaged.",IMD,
4441,UEI-IMD-FL-2014-0035,20140902,20140902,1.0,heavy rains ,,Gulbarga ,Karnataka,,,,,,1,,,One man swept away in canal in Sedam Tehsil. ,,IMD,
4442,UEI-IMD-FL-2014-0036,20140924,20140924,1.0,heavy rains ,,Bellary ,Karnataka,,,,,1,,,,One man died due to house collapse in Kampli town.  ,,IMD,
4443,UEI-IMD-FL-2014-0037,20141001,20141001,1.0,heavy rains ,,Tumkur,Karnataka,,,,,1,,,,One man died due to house collapse. ,,IMD,
4444,UEI-IMD-FL-2014-0038,20141005,20141009,5.0,heavy rains ,,"Bengalur Urban, Chikmagalur and Dharwad ",Karnataka,,,,,2,3,,,"One girl and 2 women swept away in a canal in Bilekalli and Yegati village, other died due to house collapse in Begaluru city while one person died when a sheet of the bus stand roof fell on him in Navalgund town resp.",,IMD,
4445,UEI-IMD-FL-2014-0039,20141025,20141025,1.0,heavy rains ,,Bellary ,Karnataka,,,,,,1,,,One person swept away in a canal. ,,IMD,
4446,UEI-IMD-FL-2014-0040,20141028,20141028,1.0,heavy rains ,,Bengaluru Urban ,Karnataka,,,,,1,,,,One woman died due to house collapse. ,,IMD,
4447,UEI-IMD-FL-2014-0041,20140307,20140309,3.0,heavy rains,,Wayanad ,Kerala,,,,,,,,,,i) One house damaged completely. ii) More than 100 banana plants uprooted in Athiyoor colony. iii) Several bamboo trees uprooted and fell across the National Highway leading to traffic disruption. ,IMD,
4448,UEI-IMD-FL-2014-0042,20140325,20140325,1.0,heavy rains,,Wayanad ,Kerala,,,,,,,,,,"More than 1,000 banana and tapioca plantations uprooted causing damage worth rupees 4 lakhs reported. ",IMD,
4449,UEI-IMD-FL-2014-0043,20140410,20140416,7.0,heavy rains ,,"Alappuzha, Kasaragod, Kozhikode, Thiruvananthapuram, Thrissur and Wayanad ",Kerala,,,,,6,,,,6 persons died including 2 children. ,"i) Thousands of banana, rubber and betel-leaves plantations and crops in Neyyattinkara & Katakkada Tehsils damaged. ii) Several electric and electronic equipments damaged. iii) Damage worth rupees lakhs reported. iv) Roofs of several houses blown away. v) 10 houses completely and 15 partially damaged. vi) Low lying areas inundated. vii)Several trees/electric poles uprooted causing disruption in vehicular traffic and power supply. ",IMD,
4450,UEI-IMD-FL-2014-0044,20140419,20140430,12.0,heavy rains ,,Thiruvananthapuram and Wayanad,Kerala,,,,,,,,,,"i) About 10,000 banana plantations in more than 3 acres of land damaged. Jackfruit and mango trees uprooted. ii) Acres of banana, tapioca and coconut plantations damaged. iii) About 100 houses completely and 400 partially damaged. iv) About 160 electric poles and more than 50 trees uprooted causing disruption traffic and power supply. ",IMD,
4451,UEI-IMD-FL-2014-0045,20140503,20140509,7.0,heavy rains ,,"Alappuzha, Ernakulam, Kozhikode, Malappuram Thrissur, Thiruvananthapuram and Wayanad",Kerala,,,,,4,20,,,"2 persons drowned , 2 persons died as a tree fell on him and 3 others injured in Thiruvananthapuram. 2 persons drowned in Kozhikode, other in Malappuram as a branch of a tree fell over her and 10 others injured. 2 persons died and other injured due to tree fell on them in Wayanad. ","Thiruvananthapuram: Varkala town: i) Damage to crops reported. ii) Many electric cable lines and about 15 electric posts damaged. Low tension wires broke causing disruption in power supply. iii) About 70 houses and few structures damaged.Attingal: i) About 32 houses damaged partially. ii) Tapioca, banana, rubber and other crops damaged. iii) About 7.20 lakhs worth rupees damage reported. iv) 11 KV lines broke causing disruption in power supply. Pallichal village: More than 2 lakhs banana plantations damaged.Malayankeezhu village: i) Acres of banana, tapioca, other crops  damaged. ii) Loss worth lakhs rupees reported. iii) Several trees uprooted and roofs of many houses blown away.  Parashala town: 11 KV line with 4 Electric posts uprooted causing disruption in power supply. Sreekaryam & Malayankeezhu: i) Low lying areas flooded. ii) Roof tops of several houses blown away. iii) 2 houses damaged completely  Wayanad: Kalpetta, Mananthavady & Sulthan Bathery towns: i) Extensive damage to about 500 hectares of crops reported. ii) Extensive damage to banana, tapioca,  arecanut plantations reported. iii) More than 5,000 ripe banana crops damaged  causing about 6.5 lakhs damage reported. iv) About 10,000 banana plantations uprooted. v) Several houses completely and partially  damaged. vi) Damage to a transformer reported due to a huge tree fell on it disrupting 11 KV lines at many places. vii)Roofs of many houses blown away. viii)Several trees uprooted causing traffic disruption. Malappuram: About 620 acres of paddy fields sumerged.  Alappuzha: About 800 acres of agricultural land submerged and crops damaged .  ",IMD,
4452,UEI-IMD-FL-2014-0046,20140606,20140606,1.0,heavy rains ,,Wayanad ,Kerala,,,,,,,,,,About 2000 banana plantations uprooted,IMD,
4453,UEI-IMD-FL-2014-0047,20140612,20140614,3.0,heavy rains ,,Thiruvananthapuram ,Kerala,,,,,,,,,,i) Damage to 12 houses reported. ii) People shifted to relief camps. ,IMD,
4454,UEI-IMD-FL-2014-0048,20140621,20140621,1.0,heavy rains ,,Idukki,Kerala,,,,,,,,,,i) Landslide damaged the iron bridge on national highway. ii) Low lying areas and few houses inundated. ,IMD,
4455,UEI-IMD-FL-2014-0049,20140712,20140715,4.0,heavy rains,,"Kannur, Kasaragod, Kozhikode, Malappuram and Wayanad. ",Kerala,,,,,9,2,,,2 persons died and 2 others missing in Kannur. 5 persons died in Kasargod. 2 persons died in Kozhikode. 2 persons died in Malappuram. ,"Kannur: i) 5 houses damaged completely and 41 partially. ii) 11 hectares of standing crops damaged. iii) Agricultural loss rupees 5.4 crores reported. Kasaragod: i) Extensive damage to arecanut, coconut and banana plantations reported. ii) Number of houses damaged.  Kozhikode: i) Low lying areas inundated. ii) Extensive damage to crops in nearly 12 hectares land of rupees 9.4 crores reported. iii) About 14 houses damaged. Malappuram: i) 36 houses destroyed completely and 246 partially. ii) Loss of rupees 1.42 crores reported.   Wayanad: Ambalavayal village, Kalpetta, Mananthavady, Pandhaloor and Sulthan Bathery towns: i) Low lying areas and crops submerged. ii) About 32 families shifted to relief camps. iii) Landslide reported. iv) Several trees uprooted disrupting power supply and road traffic. Kozhikode:  Extensive damage to the standing crops and banana, ginger, vegetables crops reported. Thiruvananthapuram:  Few houses damaged. ",IMD,
4456,UEI-IMD-FL-2014-0050,20140801,20140807,7.0,heavy rains,,"Alappuzha, Kannur, Kasaragod, Kozhikode, Kottayam, Malappuram, Palakkad, Pathanamthitta, Thrissur, Thiruvananthapuram and Wayanad ",Kerala,,,,,,,,,"One person died in Alappuzha. 2 persons died and other missing in Idukki. 3 persons died, 2 others drowned and 3 others missing in Kasargod. 2 persons drowned and other missing in Malappuram. 4 persons died in Kottayam. One person died and other drowned in Pathanamthitta. One person died in Thrissur.  ",Alappuzha: i) Low areas inundated. ii) Vegetable crops submerged. iii) 5 acres of paddy fields submerged. iv) About 50 houses damaged partially. v) 500 families shifted to relief camps. vi) Damage to one school building reported. vii)Extensive damage to school building reported. 2 persons died and other missing while one person drowned in Kannur. Kannur: i) One house damaged completely and 25 partially. ii) Landslide reported in Kelakattum & Periyothu areas. iii) About 67 families shifted to relief camps. Kasaragod:  Several houses inundated causing 15 families shifted to relief camps. Kottayam: i) About 4 houses damaged completely and 428 partially. ii) Damage worth around rupees 32 lakhs reported. iii) About 127 persons shifted to relief camps.  Wayanad: i) Well caved in Tharuvana town and  Mananthavady tehsil. ii) About 41 persons shifted to relief camps.  ,IMD,
4457,UEI-IMD-FL-2014-0051,20140822,20140824,3.0,heavy rains ,,"Kottayam, Pathanamthitta, Thiruvananthapuram Wayanad ",Kerala,,,,,4,7,,,3 persons died in Pathanamthitta. One person died and 7 others missing in Thiruvananthapuram. . ,"Kottayam: i) Damage to about 2 acres crops in Irattupetta, Poojar, Laipally areas reported. ii) 300 mts of Kaduthuruthy-Karikkad Muvattupuzha valley irrigation canal washed away. iii) Landslide reported. iv)Damage to food products in Changanacherry area worth rupees 5 lakhs reported. Pathanamthitta: i) Damage to the crops in more than 300 acres reported. ii) About 175 people shifted to safer places. Thiruvananthapuram: i) Extensive damage to paddy, banana, rubber, tapioca, coconut, vegetables in more than 500 acres of cropland reported. Several trees uprooted causing damage to some structures and disrupting power supply. ii) About 100 acres of standing crops damaged. in Kaaret area. iii) Lanslides reported in Ponmudi-Vithura and Bonakadu areas causing traffic disruption. iv)More than 100 houses damaged causing shifting of about 1500 people to relief camps Wayanad: i) About 300 hectares of banana, coffee, pepper, ginger, vegetables, paddy crops damaged. ii) About 115 families shifted to 6 relief camps. iii) About 20 shops washed away. iv)Landslide in Thamaraserry ghat reported. v)One house completely and 25 houses partially damaged. vi)Damage to bridges and canals reported. vii)Damage worth rupees 4.4 crores reported.     ",IMD,
4458,UEI-IMD-FL-2014-0052,20140901,20140903,3.0,heavy rains ,,Thiruvananthapuram,Kerala,,,,,,,,,,i) Damage to the crops reported. ii) Landslides reported. iii) Damage to few houses and some structures reported. iv)House- hold electric appliances damaged. v)About 50 families shifted to safer places. vi)One well caved in at Vengaranmood village. ,IMD,
4459,UEI-IMD-FL-2014-0053,20140926,20140926,1.0,heavy rains ,,Thiruvananthapuram,Kerala,,,,,,,,,,"Damage to banana, tapioca, vegetable crops reported. ",IMD,
4460,UEI-IMD-FL-2014-0054,20140715,20140716,2.0,heavy rains,,Burhanpur and Vidisha,Madhya Pradesh,,,,,7,9,,,7 boys died due to wall collapse in Daulatpur area and 9 others injured while other died in Vidisha. ,,IMD,
4461,UEI-IMD-FL-2014-0055,20140720,20140725,6.0,heavy rains ,,"Betul, Harda, Hoshangabad, Indore, Khargone and Raisen ",Madhya Pradesh,,,,,,,,,16 persons died. Damage to the standing crops reported.,More than 1200 villages affected.,IMD,
4462,UEI-IMD-FL-2014-0056,20140303,20140304,2.0,heavy rains,,Washim ,Maharastra,,,,,,,,,,Extensive damage to the gram crops reported.,IMD,
4463,UEI-IMD-FL-2014-0057,20140309,20140309,1.0,heavy rains ,,Sangli ,Maharastra,,,,,,,,,One woman died due to wall collapse. ,,IMD,
4464,UEI-IMD-FL-2014-0058,20140419,20140419,1.0,heavy rains,,"Buldhana, Pune and Washim ",Maharastra,,,,,,,,"10,000","About 10,000 poultry birds in Pune perished. ","Damage to the corn, peanut and awla crops reported. ",IMD,
4465,UEI-IMD-FL-2014-0059,20140610,20140610,1.0,heavy rains ,,Ahmednagar ,Maharastra,,,,,2,,,,2 persons died due to wall collapse. ,,IMD,
4466,UEI-IMD-FL-2014-0060,20140713,20140713,1.0,heavy rains ,,Mumbai ,Maharastra,,,,,4,,,,"One person died due to roof fell in Colaba, 3 others due to wall collapse in Shiwadi and Malad. ",,IMD,
4467,UEI-IMD-FL-2014-0061,20140723,20140728,3.0,heavy rains ,,Nagpur (Maharashtra),Maharastra,,,,,,1,,,One student drowned.,i) Many areas flooded.ii) An electric substation damaged. ,IMD,
4468,UEI-IMD-FL-2014-0062,20140731,20140731,1.0,heavy rains,,Mumbai,Maharastra,,,,,1,,,,One died due to landslide in Chembur. ,,IMD,
4469,UEI-IMD-FL-2014-0063,20140805,20140805,1.0,heavy rains ,,"Pune (Malin village, Ambegaon Taluka) ",Maharastra,,,,,144,,,,144 people buried under the massive landslide.,Most of the houses of the village were hit by the landslide.,IMD,
4470,UEI-IMD-FL-2014-0064,20140805,20140806,2.0,heavy rains ,,"Bhandara, Gondia and Ratnagiri ",Maharastra,,,,,3,,,,3 persons died. ,"Landslides reported in Khed taluka and Poladpur-Mahabaleshwar road. Bhandara, Gondia:i) 7 houses completely and 100 houses partially  damaged. ii) 33 cattle sheds damaged. ",IMD,
4471,UEI-IMD-FL-2014-0065,20140908,20140909,2.0,heavy rains ,,"Chandrapur, Gadchiroli and Wardha ",Maharastra,,,,,1,,,,One woman died due to house collapse. ,i) Armori village submerged. ii) Several linking roads cut off. ,IMD,
4472,UEI-IMD-FL-2014-0066,20140923,20140930,8.0,heavy rains ,,Districts of Garo hills ,Meghalaya,,,,,45,,,,About 45 persons died while many of them died in the massive landslides. ,"i) Landslides reported. ii) Many villages inundated affecting about 1 lakh people in the district. iii) Many houses washed away. iv) People shifted to safer places. v) NH-51, roads and many bridges damaged and washed away. ",IMD,
4473,UEI-IMD-FL-2014-0067,20140527,20140528,2.0,heavy rains ,,Balangir and Nayapara,Odisha,,,,,1,1,,,One person died and other injured. ,,IMD,
4474,UEI-IMD-FL-2014-0068,20140719,20140724,6.0,heavy rains ,,"Balasore, Bhadrak, Bargarh, Jajpur, Kalahandi, Keonjhar, Khurda, Mayurbhanj, Nuapada and Sundergarh ",Odisha,,,,,12,,,38,i) 12 persons died. ii) 38 livestock perished. ,"i) Damage to the crops in 11,000 ha. cropland reported. ii) Baitarani river breached its embankment. iii) Damage to many houses reported. iv) About 10,000 people were evacuated and moved to safer places. v) Gushing waters have washed roads while disrupting public transport in many places. ",IMD,
